original_index,text,product_title,price,rating,content_hash,info_complete,is_actionable,complaint_category,resolution_recommendation,quality_status,model_id
22516,Didnt really end up liking it. Didnt hold the coin very wellit was pretty loose. But with a thicker medallion it would probably be perfect,Recoverychip Universal AA Medallion or Coin Holder Keychain Black Soft Silicone,8.49,2.0,80f969cf1483f080dcf77a4f5111f3927b322a48c613e5a53e7434b04106c1a6,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
6954,In no way is this 18g . It's 20g or smaller. I will not order this again. Waste of money.,20g Clear Bioflex Nose Ring Stud Retainer Body Jewelry Piercing 20 Gauge,7.6,1.0,21717c669b3d4bb3fa9aad9505e88bf1d90533e659916927dc231593a3d98b4f,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
50108,Returned immediately. Real Size has nothing to do with the label size.,Copper Fit Energy Unisex Easy-On/Easy-Off Knee High Compression Socks,11.88,1.0,91f7b4c9d980d7c9d2e1bcd0d436fdb872bcd77241387447ceae8d29c8ee83e6,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
19587,This Tamina- Amulet W/ Sands of time isn't what you think its much more for kids then that are 8 or lower. I though it was actually an amulet with sand and stuff but no it wasn't. The silver sand you see is pretty much painted on there and not inside and its plastic,"Tamina - Amulet W/ Sands Of Time,Length 14""",14.99,2.0,be15621cfd78b0eba44d5c4403e3a1bcc4e38e6daf86d71987f16eac6f702978,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
18230,Product stained my hat.,"Bickmore Kahl Hat Stiffener - Great for Fabric & Felt Hat Brims - Will Not Affect Tone, Texture, or Color",12.49,1.0,0f8a4e98560c465200bd091e9a31673e50b790874a9aa8d07bf247f7ae71cf92,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
13531,Ordered a size up and still too small.  Useless to me now.  Would not purchase again.  They really need to get the sizing correct.  Maybe my 2 year old can grow into it.,Muscle Alive Men Athletic Long-Sleeve Hoodies Casual Sweatshirts,19.99,1.0,96d538a93099e7b210e47685e852c1f8249617ec187138d02492bbeb3d9d4b90,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
45328,Cheap stiff fabric. I returned them,Romwe Women's Workout Jogger Pants High Waist Lightweight Hiking Outdoor Cargo Sweatpants,28.99,1.0,dfa3811808650915716ac202575e199880185c2965d5154d185ad776c60ae2e6,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
31887,"Several Blemishes on upper straps , for this much money there should be a a A-1 , not in lame terms Each Item Is Uniquely Hand Printed , No its poor quality. Left side has letters going up sharks face Rights Reserved",Jaws Shark Thriller Spielberg Movie Film Poster Front Print Tank Top Shirt,22.51,1.0,722111dd0602eeaeec415d4922bced78840daefe085020d8384b019c986dc8b0,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
16918,"What shows in the photo is NOT what I got! Several of the beads don't even look polished. Only one of the six has any design at all. They look horrible! These beads are garbage, beware. They will be going back tomorrow.",Mixed Set Of 6 Bundle Violet Lavender Purple Burgundy Blue Murano Glass Spacer Charm Bead Bundle .925 Sterling Silver Core Fits European Style Bracelet For Women For Teen,27.99,1.0,2758d451f30a4dc8dea9064284dfd4daa1ad6baabdc1bbfb324542708a291e99,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
58838,After wearing for one week the zipper broke. Would like to return for even exchange.,Flygo Men's Casual Multi Pockets Outdoor Work Utility Fishing Photo Journalist Vest,32.88,1.0,c83b39b0cf736f7e4bdadc05c4464d27b11b1b5d66d2d09b9da4cc15786890b6,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
48981,Fell apart within a week,BodyJ4You Reverse Belly Button Ring Surgical Steel 14g Top Down Navel Bar,9.99,1.0,101f33e7cf7f1f66f2d69464425a8b0f6b764603fc1df71e170e6a529c57b50f,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
38617,Their cool but way smaller than I thought the picture does not do it justice& they are actually too small for me to use,Hicarer 2 Pieces Skull Key Chain Skull Wallet Chain for Men Heavy Metal Skull Key Ring Skull Clasp Key Buckle,14.99,2.0,12e221263bea1ff38b5205a6df968084d58b460e0b71a9ab58dd175cd33f2c81,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
44546,"This product is injections molded and has excess material where the seams of the mold came together and the material leaked out. This left thin, sharp edges right between the toes and under the toes which made these shoes very uncomfortable, almost painful.","Vertico - Rubber Shower Flip Flops | Quick Dry, Lightweight Protection Sandals",14.31,1.0,0b27dfab145210aba621a322c2f98bce107c7170a055cbc87e2757a915fe86cf,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
13307,Not what I expected! Thought the bank would be wider but it was not and it should be for larger breasted women!,"Ultra Soft Bra Liner (Pack of 3) Size XL, Black",11.99,2.0,6dd3a5691bbe9dfca85e1c4896ab59293ca062e03896d73a84900a296dcebb98,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
36599,"Even with a French tuck, the small was way to big for my taste. A cute knot didn't work either because the arms were to baggy.",Beopjesk Women's Sloth Running Team T Shirt Short Sleeve I Hate People Graphic Tees Tops,18.99,2.0,b868800c169d029a105546d7107d2855eea188227ea24edc6e46eac5d39b5871,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
39945,Crazy Small.<br /><br />These sizes are NOT American standard sizes. They are quite literally 4 sizes too small.,IEason Men Top Men Spring Autumn Cotton T Shirt Men Solid Color Tshirt Long Sleeve Top,7.29,1.0,25de84fe6d620000225129faa39623599b7e6f906bfe6ed7ac7c8872a02ec9b8,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
64255,This product doesnt look like the picture says its red but is almost brown. Was expecting a cute outfit I could wear to a concert but got a set that feels like a shower curtain and is such a hideous color. Very disappointed had a lot of hope for this.,Floerns Women's Two Piece Outfit Floral Off Shoulder Drawstring Crop Top and Skirt Set,38.99,1.0,c59b8a93f75d205a6e2819912d40859cc5ce58a49c6eb8a88a0f026c3465d967,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
46310,Without major airflow these fog up pretty bad render them useless. Summertime glasses,Bnus italy made corning real glass lens classic sunglasses for men women polarized option with spring hinges,62.99,2.0,f5da2170419078a4bba121347d4a7c38101b69e651dc06aa7b07c48dbc0902d8,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
48864,I like the looks and the double ring.<br /><br />Unfortunately the wristlet does not fit over the wrist.  I am female and average hand-size.  Unfortunately this will not work for me.,Wigspedia Braided Vegan Leather Wrist Wristlet LANYARDs with Double Key Rings / Keychain for Key Holder (Metallic Silver),7.25,1.0,a63ecf08c3914c7014054243488aedf15e4167df7d29b77ba127777e0e49e685,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
4358,"Started falling apart on 1sr wear.  Very cheaply made with very cheap material, also very thin material.  As far as size runs small.  Made in Honduras, it also came faded like the material had been over washed at some point in it's manufacturing.",Joe's USA Men's Hoodies Soft & Cozy Hooded Sweatshirts in 62 Colors:Sizes S-5XL,31.99,1.0,08912e21d49a4c69cede11cebd1367ee513c6bb1294d9bccacb518670531ed5f,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
27827,Gift.  Should either be bent or a knob on the end of it like in picture.,AVORA 10K/14K Yellow Gold Simulated Diamond CZ Evil Eye Jewelry,96.99,2.0,e9481ab1d9cdd77ade5b1ac185c7cd636ae8dfe0bffca130441aca558c84da31,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
56934,Uhhhh I ordered a plain black t. Mine came with some weird saying on it. THIS IS NOT WHAT I WANTED!!!!,icyzone Workout Tank Tops for Women - Running Muscle Tank Sport Exercise Gym Yoga Tops Athletic Shirts,14.99,1.0,3cc6959b58597eda7f1b62c9a2cfd39fdc86f0d39ff44a37f0ce9296d4003614,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
34247,2nd wear and there are already holes where the stitching comes together. Even though I bought these plenty big and I'm not stretching at the seams they tear.,RIOJOY Scrunch Butt Gym Booty Lifting Leggings for Women High Waist Tummy Control Yoga Capri Workout Pants with Pockets,18.99,1.0,769239f9d4d113d275899ae86fd3cd0bd3735607626af8b940635acdedaec1fb,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
40320,It felt very cheap and I think the beads were plastic! Not pleased at all!,"925 Sterling Silver Italian Handmade 4MM-10MM Bead Ball Chain Bracelet and Necklace for Women, Silver Bead Bracelet, Womens Silver Bracelets",21.99,1.0,deaf1eb5497028e343a37a9d439463ff477e3e30fed57a7d83aadd0a6ceadacf,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
50906,The product came broken without even opening the packaging it came in.,Online-Welcome OWL - Non Prescription Glasses - Clear Lens Black Frame - UV Protection (1 Pair),3.79,1.0,684236641e6b2f982b03fea74a94a061d8bc57816a6a617a57378d0030b128b2,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
37325,"Not a big fan. The material is not what I thought, too silky to feel comfortable under other clothes. And they run small. I wear a large normally and so I ordered a large... Super tight. I would recommend a size or two up. Other compression thanks I have ordered were not right like these. It's less compression and more just too small. I will still use them for around the house or something but I won't get them again.",NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,2.0,6fbd00fb25dbf04c7b9dee642bff6a96ded644903edd4dbd6dc32da7647b0e16,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
8147,"I really should not have expected much for $13. I can confirm what other reviewers have noted in the build quality feeling incredibly cheap. Folding the glasses takes a bit of effort and unfolding elicits a &#34;cracking&#34; noise that is worrisome. I feel as if I am going to break them. Style-wise, they look great even if they are a bit on the smaller side. If you have a larger head I would avoid. Also--these sunglasses are non-polarizing. Not the best for driving but they'll do for the beach or a day out at an amusement park.",A.J. Morgan Grad School Round Sunglasses,18.43,2.0,2de5c1bd2560b428c601bd729af8e4ced72599eea88317e5695e631e14a59941,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
42808,Se ve barato no me gusto,NIBOSI Men's Watches Luxury Fashion Casual Dress Chronograph Waterproof Military Quartz Wristwatches for Men Stainless Steel Band Black Color,26.0,2.0,4cae51294bce6862ed58930ad93c4c617df9f8fdc56be0ffda60ed6085149512,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
51903,I ordered this for my son for Christmas because this is his favorite character unfortunately the large is not true to size Large its more like a medium. I am very disappointed seeing how there is not enough time to order him a larger size and receive it before Christmas.,Obtai Fairy King Harlequin King Hoodies Zip Up Coat Outfit Jacket Hallowen Cosplay Costume Unisex,19.99,2.0,f8e8ac8107877271d293885e18e5f526fe948a2a7a3928a96908b1584f7177ed,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
53714,"A word of warning, while these are adorable shades they snapped quickly (and in a strange place above the lense) in the hands of our toddler - which we consider inevitable as toddlers rarely leave hats/glasses etc in place. At least they were cute for their short life span.",PolarSpex Kids Sunglasses Polarized - Unbreakable Boys and Girls Sunglasses - Cool Toddler Sunglasses-Pete the Cat,14.95,1.0,1df974d2eb49c67af06729cbd136427ab6faac54b7b8d2b80e07380723ccbe33,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
27950,Opened the fresh packaging and the hair falls out in clumps.,Beauty and the Beast Costume Cosplay Mask Adult Halloween Beast Mask for Men with Wig Beast Horns Realistic Latex Helmet,36.99,1.0,7a41c7d72ebcb04e488b781dcd807d2973651c8f067e37300b78d8f54d258e15,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
12971,"Cheap made, not like movie. Worst ever. NOT WICK, sorry, like other products.","A&C Hero Blood Oath Marker,Blood Oath Marker Coin Collecting Edition Grey",19.99,2.0,d9d63e952d75f13d1f471bbc9377a75d8ef319ea9c3ef0d88bbca3acd6af4a51,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
32127,"This product doesn't fit me at all, it looks weird on my face. It's made of a material that isn't particularly flexible so If you have a narrow face like I do, it's not a good fit.",Japanese Halloween Mask Resin Mask Half Face Skull Scary Mask Cosplay Decorative,12.99,2.0,5fb1217b56febe87fde5ce07e0cea121a1ab245708cbaefccbcb8d7063315c9e,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
1874,I liked nothing about this product.,"Powder-Free. Vinyl Gloves. 100 Gloves. (Transparent, M)",8.99,1.0,fa560c873e0d0288ab944ef955d07a6e137070b0a39ecd68522b06fb6a261175,0,0,N/A,N/A,PROCESSED,gemini-2.5-pro
29430,Small is not actually small<br />One in Reebok store which is small fits perfectly<br />Whereas this one is loose fit and does not compress the abs area at all,"Reebok Men's Compression Workout T Shirt - Short Sleeve Mesh Gym & Training Activewear Top - Black Sipes, Small",34.65,2.0,e2cf6c929f8b48669575c2adfd2e36efb233f11ec65675f75c16a1301e657268,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
64334,Grooves are thin and prone to breaking. Mine did in about five weeks from installation. Too bad because I like the watch.,Casio Black-Resin-10304195,18.98,1.0,d50f5d964cf831a4ea92f896f494df3fd3f8224c260176772041261bc66bffda,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
45440,"Well, I can't review the opaque compression legging/pants (open foot) that I ordered because I received closed toe compression pantyhose.<br /><br />If you look at the picture you can see the barcode sticker is for footless opaque leggings/pants, but the other sticker is for closed toe pantyhose the package actually contained. I'd re-order, but I'm afraid I'll end up with the wrong item again!",Extra Firm Footless Graduated Compression Microfiber Leggings Opaque Tights for Women (20-30 mmHg) with Control Top,32.99,1.0,5927f2be26ceb33391a3cfb81e35deb71ba05b4d4e458a69247ace8f1b2b5bb5,1,1,Wrong or Incomplete Order,Resend,PROCESSED,gemini-2.5-pro
5453,"This is my second necklace from this company but this time the necklace was broken when I opened it up. It looked like it was tightly packed into a small little box, not sure if that is why it had broken.  The first one I had bought I was very happy with it but so disappointed this time, The necklace is nice though and love the color combination so still giving it a 2 star. A customer should not have to receive a necklace broken.",Bocar Newest Long Chain Beads Necklace with Cluster Tassel Pendant,10.99,2.0,0af3dba9d272645fb8223d4b62660eeefbe5c153c7067adcc49aeb82f17ba0fb,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
910,"Buying gifts for a teenage boy is challenging at best, so when my daughter suggested this might be something my grandson would use and enjoy, I ordered it for a stocking stuffer.  In their favor, I was pleased that the watch did arrive on time for Christmas, but it failed almost the same day.  Did not keep time accurately, and there seemed to be no way to change the battery.  I should have returned it, but in the holiday confusion, it just didn't happen.  I'm sorry it didn't do what it was supposed to, because my grandson really liked the concept!",Streamline Write On Watch,7.0,2.0,ecdd64cca2b565085cbf99f59f5aa393a0cf13e6d6370b01e83040193d1cd312,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
55088,These gloves run small and the finger pad need to use on the touch screen does not do the job as expected.,"iGlove Unisex Touch Screen Knit Glove Hand Warm for IPhone IPad Blackberry Samsung HTC and Other Smartphones PDA, One Size",7.99,1.0,2d1e65ddf00d0409b61d0413698400329a195959d1c047004fff217afa7abb2e,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
25876,I have used money clips all my life this one is the worst I have ever had. I quit using it. I got taken on this item.,"ExpressItBest Premium Money Clip - US Naval Construction Force (CBs, SeaBees)",12.65,1.0,a6b35ac14645a36736446f30379686be8debb58402f892389889151ae4f72559,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
48766,They gave me a headache. It was a combination of the color the glasses were and the tightness of them that gave me headaches.,"Sumato Sunglasses Womens, Cat Eye Pink Sunglasses for Women with Mirrored Trendy Lens UV400 Blocking",19.99,1.0,3e52be70da7320d21be79d959fa20c56f24d66d76fea1215436fd476326bb1f9,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
63812,I didn't get what was advertised. I got a thin suit that doesn't have a white belly or tail.,Tipsy Elves Women's 90's Leopard Costume - Multicolored Halloween Party Jumpsuit,79.95,2.0,50d64a355d907c5b5fd51cd5ae93d1cbfde455d1c797f6962fa90b22bfbbc2cb,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
55176,Came with a hole in it already,Galaxy by Harvic Boys Sweatpants  Basic Active Fleece Jogger Pants (Size: 8-16),9.99,1.0,2cb6c3087755a8a9d4f98545fabf2e74fa1833eff6379b337ceeddae7b07fcee,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
